instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp 
0,0,100.0,0.0,0.0,1143467626
0,0,100.0,0.0,0.0,1143489078
0,0,100.0,0.0,0.0,1143528058
0,0,100.0,0.0,0.0,1143528343
0,0,100.0,0.0,0.0,1143528575
0,0,100.0,0.0,0.0,1143562674
0,0,100.0,0.0,0.0,1143564801
0,0,100.0,0.0,0.0,1143564900
0,0,100.0,0.0,0.0,1143640684
0,0,100.0,0.0,0.0,1143640801
0,0,100.0,0.0,0.0,1143643192
1,0,100.0,0.0,0.0,1143680122
0,0,100.0,0.0,0.0,1143712857
0,0,100.0,0.0,0.0,1143725279
0,0,100.0,0.0,0.0,1143725524
0,0,100.0,0.0,0.0,1143731311
0,0,100.0,0.0,0.0,1143731413
0,0,100.0,0.0,0.0,1143740479
0,0,100.0,0.0,0.0,1143740526
0,0,100.0,0.0,0.0,1144108833
0,0,100.0,0.0,0.0,1144108911
1,0,100.0,0.0,0.0,1144108994
0,0,100.0,0.0,0.0,1144109030
0,0,100.0,0.0,0.0,1144171182
0,0,100.0,0.0,0.0,1144190049
1,1,100.0,33.66890003703579,58.0249084764774,1144332585
0,1,95.33412035633515,33.66890003703579,56.65505245250583,1144332834
0,1,91.04324342511816,33.66890003703579,55.36538505174347,1144333754
0,1,87.0840988393266,33.66890003703579,54.14818389047441,1144367076
1,1,87.0840988393266,50.50249987374376,66.31715231098347,1144367225
0,1,83.41982662481875,50.50249987374376,64.90693170677255,1144455156
1,1,83.41982662481875,60.6019796784082,71.10138281280894,1144600689
0,1,80.01883248737614,60.6019796784082,69.63691305830493,1144632979
0,1,76.85387993691184,60.6019796784082,68.24585899630507,1144634478
0,1,73.90136398683896,60.6019796784082,66.92211113329482,1144769764
1,1,73.90136398683896,67.3343995185684,70.54150528346385,1144839281
1,1,73.90136398683896,72.1427851472618,73.01678042883097,1144847899
1,1,73.90136398683896,75.74864944958433,74.81930576051344,1144848722
0,1,71.14072542775696,75.74864944958433,73.40854086559882,1144848857
0,1,68.55397492482366,75.74864944958433,72.06157793828874,1144857702
0,1,66.12530364287952,75.74864944958433,70.77359991827322,1144927106
0,1,63.84076258478709,75.74864944958433,69.54028721273141,1144936447
0,1,61.6879969003425,75.74864944958433,68.35775341869486,1144936610
0,1,59.65602447703668,75.74864944958433,67.22249092131943,1144965095
1,1,59.65602447703668,78.5528329248765,68.45545795411061,1145050228
0,1,57.735050435018984,78.5528329248765,67.34427793607534,1145326045
0,1,55.916310912331355,78.5528329248765,66.27506792808147,1145373393
1,1,55.916310912331355,80.79583987959744,67.21462120052831,1145458270
0,1,54.191940883184756,80.79583987959744,66.17010940267822,1145459933
0,1,52.554861803495655,80.79583987959744,65.16298181613243,1145537185
0,1,50.99868569854048,80.79583987959744,64.19097790008493,1145570493
1,1,50.99868569854048,82.63071851499436,64.9157765307538,1145617445
1,1,50.99868569854048,84.15950097093702,65.5135401162449,1145630366
1,1,50.99868569854048,85.45282488798193,66.01501161489414,1145751536
0,1,49.51763295237506,85.45282488798193,65.04937830253776,1145827982
0,1,48.106461568499235,85.45282488798193,64.11577837313837,1145828038
1,1,48.106461568499235,86.56114572855165,64.53022881034772,1145828252
0,1,46.7604060767957,86.56114572855165,63.62102109161535,1145839052
0,1,45.4751245862116,86.56114572855165,62.74056810653777,1145892760
0,1,44.24665274361329,86.56114572855165,61.887324680749686,1146031853
0,1,43.07136357023529,86.56114572855165,61.05986061833558,1146144658
0,1,41.945932318574215,86.56114572855165,60.25684990229797,1146144819
0,1,40.867305632521386,86.56114572855165,59.47706111090177,1146229674
0,1,39.832674408280496,86.56114572855165,58.7193488912566,1146230363
1,1,39.832674408280496,87.52146416964192,59.04416978843325,1146230528
0,1,38.83944984811962,87.52146416964192,58.30339199609921,1146270192
0,1,37.885242277152855,87.52146416964192,57.582739380113175,1146637287
0,1,36.96784235822309,87.52146416964192,56.88127715148626,1146643622
1,1,36.96784235822309,88.36153072326339,57.15361001991814,1146647473
1,1,36.96784235822309,89.10256637319782,57.3927663333759,1146718149
0,1,36.085204394021055,89.10256637319782,56.70347713860827,1146753563
0,1,35.23543145079231,89.10256637319782,56.031842460626656,1146837029
0,1,34.41676207593369,89.10256637319782,55.377087565359005,1147183321
0,1,33.6275584137384,89.10256637319782,54.73848514097474,1147183523
0,1,32.86629555054759,89.10256637319782,54.11535161794482,1147763686
0,1,32.13155194344684,89.10256637319782,53.50704383270323,1147847621
0,1,31.42200080609366,89.10256637319782,52.912955997596995,1147870301
1,1,31.42200080609366,89.76107633283505,53.10812191074147,1147870539
1,1,31.42200080609366,90.35009103737727,53.282085482900385,1147976947
0,1,30.736402341841572,90.35009103737727,52.69759719139803,1147999444
0,1,30.07359672849808,90.35009103737727,52.126310076977184,1148000188
0,1,29.43249777120172,90.35009103737727,51.567711342326206,1148000235
0,1,28.81208715034259,90.35009103737727,51.02131610425491,1148024015
0,1,28.21140920044487,90.35009103737727,50.48666546280212,1148083448
1,1,28.21140920044487,90.88003483838153,50.63451244927976,1148083495
1,1,28.21140920044487,91.3593464998614,50.7678629488461,1148341044
0,1,27.62956616369702,91.3593464998614,50.241607346800144,1148447060
0,1,27.06571386853973,91.3593464998614,49.72631025505538,1148530045
0,1,26.51905778955555,91.3593464998614,49.221578494049275,1148661504
0,1,25.988849449977536,91.3593464998614,48.72703871602737,1148661548
1,1,25.988849449977536,91.79493046817889,48.843061208411754,1148903494
0,1,25.474383132554877,91.79493046817889,48.357204513625724,1148911753
0,1,24.97499286837423,91.79493046817889,47.88087022805325,1148918534
0,1,24.49004967661316,91.79493046817889,47.41373648244728,1148919421
0,1,24.0189590311638,91.79493046817889,46.95549674088986,1148983121
0,1,23.561158532665967,91.79493046817889,46.50585887020917,1149433299
0,1,23.116115766778194,91.79493046817889,46.06454427763047,1149433519
0,1,22.683326331533156,91.79493046817889,45.63128711082011,1149743197
0,0,24.118363935014386,91.79493046817889,47.05256146503481,1149778207
0,1,23.674514163420614,91.79493046817889,46.617597337262154,1149778812
1,1,23.674514163420614,92.19249041935566,46.71843768999617,1149780956
0,1,23.24246306710731,92.19249041935566,46.29017772310362,1149894412
0,1,22.82176732665007,92.19249041935566,45.86933142759932,1149894580
0,1,22.412005505635673,92.19249041935566,45.45567734460529,1150062833
0,1,22.012776716389617,92.19249041935566,45.04900339107587,1150491306
0,1,21.62369938215748,92.19249041935566,44.64910635298965,1150503140
0,1,21.244410087702466,92.19249041935566,44.25579141169405,1150801950
0,1,20.874562511037684,92.19249041935566,43.868871700866464,1150836217
0,1,20.51382642968917,92.19249041935566,43.48816789177769,1150836336
0,1,20.161886795492993,92.19249041935566,43.11350780474283,1150836383
0,1,19.818442872474744,92.19249041935566,42.744726044825406,1150839102
1,1,19.818442872474744,92.55677941955614,42.82909344577258,1150881692
1,1,19.818442872474744,92.89179004705456,42.90653370256643,1150937333
1,1,19.818442872474744,93.20090063990179,42.97786319717499,1150940758
0,1,19.483207432849984,93.20090063990179,42.61282060713239,1150971101
0,1,19.155906006625028,93.20090063990179,42.25337492308463,1150992212
1,1,19.155906006625028,93.48698904411037,42.31817546836539,1150992617
1,1,19.155906006625028,93.75252198722838,42.37823142925378,1150996154
1,1,19.155906006625028,93.99962596082872,42.43404293210281,1151003102
0,1,18.836276180675046,93.99962596082872,42.07853271536832,1151006379
0,1,18.524066943534816,93.99962596082872,41.72835203989758,1151008107
0,1,18.21903807246141,93.99962596082872,41.38336337439806,1151013743
0,1,17.920959559620936,93.99962596082872,41.043434255231446,1151344112
0,1,17.629611074516454,93.99962596082872,40.70843704736686,1151346351
0,1,17.344781460014485,93.99962596082872,40.37824871900314,1151416116
0,1,17.06626825954548,93.99962596082872,40.05275062894481,1151581050
0,1,16.793877273251525,93.99962596082872,39.73182832588636,1152027808
0,1,16.527422141034496,93.99962596082872,39.41537135882347,1152311725
0,1,16.266723950621635,93.99962596082872,39.10327309786852,1152311757
0,1,16.01161086891465,93.99962596082872,38.79543056480128,1152311823
