instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp 
0,0,100.0,0.0,0.0,1229715109
0,0,100.0,0.0,0.0,1229715923
0,0,100.0,0.0,0.0,1229716040
0,1,74.62185935992777,0.0,0.0,1230585851
0,0,79.80002024119588,0.0,0.0,1230586083
0,1,66.1636183323777,0.0,0.0,1230586097
0,0,71.14434328277511,0.0,0.0,1230586255
0,1,61.93535203538476,0.0,0.0,1230586268
0,1,54.77376776184201,0.0,0.0,1230587323
0,1,49.045368220972904,0.0,0.0,1230587371
0,1,44.35928469794342,0.0,0.0,1230588150
0,1,40.454938034961145,0.0,0.0,1230588831
0,1,37.15192726319251,0.0,0.0,1230659983
0,1,34.32139453528791,0.0,0.0,1230663758
0,1,31.868844084897525,0.0,0.0,1230664619
0,1,29.72340407636954,0.0,0.0,1230670187
0,1,27.830878389849715,0.0,0.0,1230672793
0,1,26.149114478015097,0.0,0.0,1230675170
0,0,30.397535398996318,0.0,0.0,1231355407
0,1,28.728194733410696,0.0,0.0,1231355455
0,0,32.47397739744623,0.0,0.0,1231355542
0,0,35.878031603467335,0.0,0.0,1231431405
0,1,34.13963457498691,0.0,0.0,1231431457
0,1,32.54672031493103,0.0,0.0,1231431483
0,1,31.081830610551137,0.0,0.0,1231434439
0,0,34.078834967335986,0.0,0.0,1231447333
0,1,32.644886293146854,0.0,0.0,1231449741
0,0,35.39092828474737,0.0,0.0,1231457577
0,1,33.991125197695574,0.0,0.0,1231457596
0,1,32.68527909871521,0.0,0.0,1231457834
0,1,31.464297009530235,0.0,0.0,1231775936
0,1,30.32022256237694,0.0,0.0,1231776125
0,1,29.24606378631544,0.0,0.0,1231776464
0,1,28.235651284192702,0.0,0.0,1231791301
0,1,27.28352072212704,0.0,0.0,1231791326
0,1,26.384814904079196,0.0,0.0,1231791340
0,1,25.535201726223413,0.0,0.0,1231791393
0,1,24.730805085892168,0.0,0.0,1231791400
0,1,27.051987254568775,0.0,0.0,1231870202
0,1,29.255666687786764,0.0,0.0,1231880373
0,0,31.3504422667443,0.0,0.0,1231884400
0,1,33.34409395817974,0.0,0.0,1231955538
0,0,35.2436780369058,0.0,0.0,1231961267
0,1,37.05560932345093,0.0,0.0,1231968649
1,0,37.05560932345093,0.0,0.0,1231969102
0,1,38.785732456680286,0.0,0.0,1231971001
0,0,40.43938386998613,0.0,0.0,1231971970
0,1,39.36522419703025,0.0,0.0,1231977234
0,1,38.33663234695476,0.0,0.0,1232035671
0,1,37.350817694206874,0.0,0.0,1232035708
0,1,36.40521284849365,0.0,0.0,1232035732
0,1,35.497451769024394,0.0,0.0,1232035756
0,1,34.62535040403375,0.0,0.0,1232052561
0,0,36.20841268988774,0.0,0.0,1232052576
0,0,37.731489860879016,0.0,0.0,1232061908
0,1,36.84294842873468,0.0,0.0,1232061969
0,0,38.31035614303977,0.0,0.0,1232062045
1,0,38.31035614303977,0.0,0.0,1232120529
0,1,37.43186927953453,0.0,0.0,1232120976
0,0,38.848290708373646,0.0,0.0,1232122143
0,1,37.97981640159118,0.0,0.0,1232122259
1,1,37.97981640159118,33.66890003703579,35.75945527899084,1232126233
0,0,39.34938896031968,33.66890003703579,36.39849781822655,1232133130
1,0,39.34938896031968,25.124359233671516,31.44245829868491,1232140889
0,1,38.49082235258089,25.124359233671516,31.097544082864097,1232144619
0,1,37.66079895446939,25.124359233671516,30.76042005498575,1232146346
0,1,38.98972535957431,25.124359233671516,31.298432330647763,1232147557
0,0,40.27576715808889,25.124359233671516,31.810420344464713,1232379801
0,0,41.5209053376139,25.124359233671516,32.298392241866786,1232380063
0,1,40.66456209440659,25.124359233671516,31.963589694210082,1232380207
0,0,41.87545417461561,25.124359233671516,32.43599780731575,1232382233
0,0,43.04941679270765,25.124359233671516,32.887520616489745,1232401435
