instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp 
0,0,100.0,0.0,0.0,1229715109
0,0,100.0,0.0,0.0,1229715923
0,0,100.0,0.0,0.0,1229716040
0,0,100.0,0.0,0.0,1230585851
0,0,100.0,0.0,0.0,1230586083
0,0,100.0,0.0,0.0,1230586097
0,0,100.0,0.0,0.0,1230586255
0,0,100.0,0.0,0.0,1230586268
0,0,100.0,0.0,0.0,1230587323
0,0,100.0,0.0,0.0,1230587371
0,0,100.0,0.0,0.0,1230588150
0,0,100.0,0.0,0.0,1230588831
0,0,100.0,0.0,0.0,1230659983
0,0,100.0,0.0,0.0,1230663758
0,0,100.0,0.0,0.0,1230664619
0,0,100.0,0.0,0.0,1230670187
0,0,100.0,0.0,0.0,1230672793
0,0,100.0,0.0,0.0,1230675170
0,0,100.0,0.0,0.0,1231355407
0,0,100.0,0.0,0.0,1231355455
0,0,100.0,0.0,0.0,1231355542
0,0,100.0,0.0,0.0,1231431405
0,0,100.0,0.0,0.0,1231431457
0,0,100.0,0.0,0.0,1231431483
0,0,100.0,0.0,0.0,1231434439
0,0,100.0,0.0,0.0,1231447333
0,0,100.0,0.0,0.0,1231449741
0,0,100.0,0.0,0.0,1231457577
0,0,100.0,0.0,0.0,1231457596
0,0,100.0,0.0,0.0,1231457834
0,0,100.0,0.0,0.0,1231775936
0,0,100.0,0.0,0.0,1231776125
0,0,100.0,0.0,0.0,1231776464
0,0,100.0,0.0,0.0,1231791301
0,0,100.0,0.0,0.0,1231791326
0,0,100.0,0.0,0.0,1231791340
0,0,100.0,0.0,0.0,1231791393
0,0,100.0,0.0,0.0,1231791400
0,0,100.0,0.0,0.0,1231870202
0,0,100.0,0.0,0.0,1231880373
0,0,100.0,0.0,0.0,1231884400
0,0,100.0,0.0,0.0,1231955538
0,0,100.0,0.0,0.0,1231961267
0,0,100.0,0.0,0.0,1231968649
1,0,100.0,0.0,0.0,1231969102
0,0,100.0,0.0,0.0,1231971001
0,0,100.0,0.0,0.0,1231971970
0,0,100.0,0.0,0.0,1231977234
0,0,100.0,0.0,0.0,1232035671
0,0,100.0,0.0,0.0,1232035708
0,0,100.0,0.0,0.0,1232035732
0,0,100.0,0.0,0.0,1232035756
0,0,100.0,0.0,0.0,1232052561
0,0,100.0,0.0,0.0,1232052576
0,0,100.0,0.0,0.0,1232061908
0,0,100.0,0.0,0.0,1232061969
0,0,100.0,0.0,0.0,1232062045
1,0,100.0,0.0,0.0,1232120529
0,0,100.0,0.0,0.0,1232120976
0,0,100.0,0.0,0.0,1232122143
0,0,100.0,0.0,0.0,1232122259
1,0,100.0,0.0,0.0,1232126233
0,0,100.0,0.0,0.0,1232133130
1,0,100.0,0.0,0.0,1232140889
0,0,100.0,0.0,0.0,1232144619
0,0,100.0,0.0,0.0,1232146346
0,0,100.0,0.0,0.0,1232147557
0,0,100.0,0.0,0.0,1232379801
0,0,100.0,0.0,0.0,1232380063
0,0,100.0,0.0,0.0,1232380207
0,0,100.0,0.0,0.0,1232382233
0,0,100.0,0.0,0.0,1232401435
0,0,100.0,0.0,0.0,1232406776
0,0,100.0,0.0,0.0,1232467435
0,0,100.0,0.0,0.0,1232553118
1,0,100.0,0.0,0.0,1232562713
0,0,100.0,0.0,0.0,1232567001
0,0,100.0,0.0,0.0,1232574437
0,0,100.0,0.0,0.0,1232577162
0,0,100.0,0.0,0.0,1232577200
0,0,100.0,0.0,0.0,1232577236
0,0,100.0,0.0,0.0,1232579099
0,0,100.0,0.0,0.0,1232584371
0,0,100.0,0.0,0.0,1232587078
0,0,100.0,0.0,0.0,1232636425
0,0,100.0,0.0,0.0,1232643513
0,0,100.0,0.0,0.0,1232649953
0,0,100.0,0.0,0.0,1232660209
0,0,100.0,0.0,0.0,1232662231
0,0,100.0,0.0,0.0,1232662266
