instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp 
0,0,100.0,0.0,0.0,1323292816
0,0,100.0,0.0,0.0,1323292845
0,0,100.0,0.0,0.0,1323294546
0,0,100.0,0.0,0.0,1323295924
0,0,100.0,0.0,0.0,1323301755
0,0,100.0,0.0,0.0,1323369329
0,0,100.0,0.0,0.0,1323370368
0,0,100.0,0.0,0.0,1323375272
0,0,100.0,0.0,0.0,1323375522
0,0,100.0,0.0,0.0,1323375891
0,0,100.0,0.0,0.0,1323380102
0,0,100.0,0.0,0.0,1323380417
0,0,100.0,0.0,0.0,1323392391
0,0,100.0,0.0,0.0,1323392771
0,0,100.0,0.0,0.0,1323396628
0,0,100.0,0.0,0.0,1323397322
0,0,100.0,0.0,0.0,1323397332
0,0,100.0,0.0,0.0,1323397405
1,0,100.0,0.0,0.0,1323474670
0,0,100.0,0.0,0.0,1323475026
0,0,100.0,0.0,0.0,1323479289
0,0,100.0,0.0,0.0,1323479309
0,0,100.0,0.0,0.0,1323480238
0,0,100.0,0.0,0.0,1323481724
0,0,100.0,0.0,0.0,1323715642
1,0,100.0,0.0,0.0,1323718847
1,0,100.0,0.0,0.0,1323719037
0,0,100.0,0.0,0.0,1323719654
1,0,100.0,0.0,0.0,1323720491
0,0,100.0,0.0,0.0,1323723589
0,0,100.0,0.0,0.0,1323726983
0,0,100.0,0.0,0.0,1323727562
0,0,100.0,0.0,0.0,1323727875
1,0,100.0,0.0,0.0,1323728617
0,0,100.0,0.0,0.0,1323728718
0,0,100.0,0.0,0.0,1323730233
0,0,100.0,0.0,0.0,1323731975
1,0,100.0,0.0,0.0,1323732164
0,0,100.0,0.0,0.0,1323732191
0,0,100.0,0.0,0.0,1323732931
0,0,100.0,0.0,0.0,1323732951
0,0,100.0,0.0,0.0,1323736112
0,0,100.0,0.0,0.0,1323736154
0,0,100.0,0.0,0.0,1323736428
1,0,100.0,0.0,0.0,1323737389
0,0,100.0,0.0,0.0,1323737544
0,0,100.0,0.0,0.0,1323737734
0,0,100.0,0.0,0.0,1323737957
0,0,100.0,0.0,0.0,1323738044
0,0,100.0,0.0,0.0,1323738193
0,0,100.0,0.0,0.0,1323738203
0,0,100.0,0.0,0.0,1323738524
0,0,100.0,0.0,0.0,1323738576
0,0,100.0,0.0,0.0,1323738577
0,0,100.0,0.0,0.0,1323738687
0,0,100.0,0.0,0.0,1323740842
0,0,100.0,0.0,0.0,1323741650
1,0,100.0,0.0,0.0,1323741717
0,0,100.0,0.0,0.0,1323741734
1,0,100.0,0.0,0.0,1323742185
1,0,100.0,0.0,0.0,1323757829
0,0,100.0,0.0,0.0,1323758203
1,0,100.0,0.0,0.0,1323760184
0,0,100.0,0.0,0.0,1323798822
1,0,100.0,0.0,0.0,1323810096
